usuarioId,restauranteId,fechaVisita,consumo,conReserva
U0326,R127,2019-10-23,736.88,false
U0326,R062,2023-03-28,354.59,true
U0326,R139,2022-07-31,122.44,true
U0326,R007,2019-02-03,73.32,true
U0326,R054,2020-01-16,670.74,true
U0326,R018,2020-06-03,389.45,true
U0326,R109,2024-04-19,318.14,false
U0326,R003,2022-11-30,498.17,false
U0326,R100,2021-02-06,206.34,false
U0327,R151,2024-02-27,408.83,true
U0327,R174,2021-10-03,782.76,false
U0327,R082,2020-12-20,73.28,false
U0327,R099,2023-03-22,454.26,true
U0327,R109,2022-11-11,490.34,false
U0327,R176,2021-10-01,795.98,false
U0327,R010,2024-05-25,415.59,true
U0327,R122,2020-05-31,457.8,true
U0327,R063,2023-01-23,672.97,true
U0327,R117,2021-02-16,611.79,true
U0328,R121,2019-03-12,292.15,false
U0328,R056,2022-06-10,357.96,true
U0328,R176,2019-09-20,495.07,true
U0328,R130,2021-06-29,101.82,true
U0328,R119,2020-07-16,572.85,false
U0328,R138,2022-08-31,593.25,false
U0328,R150,2019-08-29,573.66,false
U0328,R045,2024-01-22,388.79,true
U0328,R011,2020-08-17,500.84,false
U0328,R029,2022-11-07,166.1,true
U0329,R124,2021-09-22,236.78,false
U0329,R199,2023-03-05,655.1,true
U0329,R198,2021-02-10,82.91,true
U0329,R058,2020-11-27,699.17,false
U0330,R183,2021-06-29,656.31,true
U0330,R026,2019-12-03,154.4,true
U0330,R113,2021-10-13,325.01,false
U0330,R006,2022-12-21,443.88,false
U0331,R140,2019-08-06,363.97,true
U0331,R072,2021-06-12,467.96,false
U0331,R018,2019-05-14,115.43,false
U0331,R122,2021-04-01,430.34,true
U0331,R036,2019-09-05,68.08,true
U0331,R147,2020-01-18,548.48,false
U0331,R169,2022-01-23,329.99,false
U0331,R123,2019-05-17,778.15,true
U0331,R150,2021-04-26,136.89,true
U0331,R060,2020-02-19,160.54,true
U0331,R192,2022-12-07,343.03,false
U0332,R131,2023-06-03,59.12,false
U0333,R136,2019-01-19,277.51,true
U0333,R082,2024-02-29,232.76,false
U0333,R055,2020-01-22,548.03,false
U0333,R123,2020-03-14,124.29,false
U0333,R142,2022-07-21,520.27,true
U0333,R038,2022-09-28,145.22,true
U0333,R195,2019-05-20,408.27,true
U0333,R145,2019-12-04,235.3,false
U0333,R161,2021-01-10,753.21,false
U0333,R105,2019-05-03,614.28,true
U0334,R200,2021-03-19,70.75,false
U0334,R101,2021-07-10,504.83,true
U0334,R192,2024-02-02,145.49,false
U0334,R166,2023-11-21,616.57,true
U0334,R062,2022-05-11,440.94,false
U0334,R198,2019-06-03,374.56,true
U0335,R017,2022-02-24,113.63,true
U0335,R198,2022-08-06,79.96,false
U0335,R101,2020-07-29,398.38,false
U0335,R078,2023-09-09,451.47,false
U0335,R079,2023-10-18,761.37,false
U0335,R099,2023-04-01,703.37,true
U0335,R121,2020-11-21,118.24,false
U0336,R137,2021-11-24,512.27,true
U0336,R065,2022-07-12,251.16,false
U0336,R074,2022-05-02,435.14,false
U0336,R083,2024-02-01,229.56,true
U0336,R090,2020-09-19,193.88,false
U0336,R133,2022-10-16,358.65,false
U0337,R109,2022-10-03,544.33,true
U0337,R198,2022-11-10,271.26,false
U0337,R183,2022-01-16,464.68,true
U0337,R119,2022-04-06,440.08,true
U0337,R186,2023-01-20,707.11,true
U0337,R053,2022-05-09,642.46,false
U0337,R047,2023-12-23,535.61,false
U0337,R096,2020-05-18,343.72,false
U0337,R146,2021-07-29,453.06,true
U0337,R066,2022-05-26,104.04,true
U0338,R141,2021-03-16,52.45,true
U0338,R066,2024-03-15,421.29,false
U0338,R131,2022-03-08,365.37,false
U0338,R014,2021-05-25,521.08,false
U0338,R153,2019-08-10,407.28,false
U0338,R081,2019-09-02,154.8,true
U0338,R093,2023-04-06,650.97,true
U0339,R018,2020-07-22,130.6,false
U0340,R025,2024-03-10,607.27,false
U0340,R053,2019-03-23,718.48,true
U0340,R003,2019-08-17,303.2,false
U0341,R111,2020-05-07,222.87,false
U0341,R142,2020-12-25,680.58,true
U0341,R006,2022-02-07,488.09,true
U0341,R044,2023-07-09,774.8,false
U0341,R053,2022-01-14,512.22,true
U0342,R147,2023-02-25,510.6,false
U0342,R125,2019-09-13,121.76,false
U0343,R062,2021-07-30,507.21,true
U0343,R057,2020-07-26,130.54,true
U0343,R172,2020-09-23,376.39,false
U0343,R115,2020-03-13,224.14,true
U0344,R183,2021-06-28,381.9,false
U0344,R158,2023-03-18,335.12,false
U0344,R053,2023-12-11,554.98,false
U0344,R135,2020-12-02,291.56,false
U0344,R130,2022-06-14,340.93,false
U0344,R156,2020-02-25,329.72,true
U0344,R154,2023-09-11,574.2,false
U0345,R104,2020-02-29,213.45,false
U0345,R104,2020-07-15,236.57,false
U0345,R060,2021-02-16,500.33,false
U0346,R176,2024-03-30,472.48,true
U0347,R183,2023-06-27,66.41,false
U0347,R093,2021-02-19,65.37,false
U0347,R186,2021-07-01,731.89,true
U0347,R112,2020-06-06,311.17,false
U0347,R094,2024-02-10,797.82,false
U0347,R041,2019-12-12,214.35,true
U0347,R010,2021-02-20,323.43,true
U0347,R024,2022-12-19,736.89,true
U0348,R179,2022-02-06,87.55,true
U0348,R135,2024-03-23,241.36,true
U0348,R076,2019-10-18,693.88,false
U0348,R048,2020-04-14,357.1,true
U0348,R134,2019-05-17,223.86,true
U0348,R159,2019-04-17,479.46,true
U0348,R074,2022-01-27,402.69,false
U0348,R043,2020-04-28,62.89,true
U0348,R155,2022-12-30,107.79,true
U0348,R069,2023-08-01,637.36,true
U0349,R142,2023-04-08,326.7,true
U0349,R040,2021-12-28,749.11,true
U0349,R003,2020-10-28,691.56,false
U0349,R132,2023-07-24,65.54,true
U0349,R101,2019-10-04,175.25,false
U0349,R040,2023-09-30,149.22,false
U0349,R147,2023-05-23,259.46,true
U0349,R117,2019-12-25,582.66,true
U0350,R164,2022-05-26,615.89,true
U0350,R097,2019-10-06,50.43,false
U0350,R136,2023-06-25,417.47,false
U0351,R139,2023-01-27,352.92,false
U0351,R166,2024-04-15,439.74,false
U0351,R193,2020-05-29,442.6,false
U0351,R043,2021-10-27,693.45,true
U0351,R010,2020-02-28,105.06,false
U0351,R077,2019-08-25,503.3,false
U0351,R098,2021-02-08,274.64,true
U0351,R081,2021-09-24,199.03,true
U0351,R056,2021-06-10,631.3,true
U0352,R152,2023-06-07,619.07,true
U0352,R167,2023-06-14,276.48,true
U0352,R037,2019-02-03,725.38,false
U0352,R065,2021-09-23,349.43,false
U0352,R096,2023-12-13,203.52,true
U0352,R107,2024-05-19,88.51,true
U0352,R164,2024-03-04,125.96,false
U0352,R014,2020-12-18,398.82,false
U0353,R111,2019-06-09,498.68,false
U0353,R132,2022-02-03,407.83,false
U0353,R018,2020-12-22,298.59,false
U0353,R130,2019-12-06,58.29,true
U0353,R038,2023-03-05,583.33,false
U0353,R016,2019-02-20,432.13,false
U0353,R007,2021-07-07,352.56,false
U0353,R089,2022-06-27,294.91,false
U0353,R014,2023-06-29,437.75,true
U0353,R113,2023-04-03,415.64,true
U0353,R171,2023-05-16,460.99,true
U0354,R097,2020-11-07,545.46,false
U0354,R188,2023-01-19,526.4,true
U0354,R037,2023-04-10,736.25,true
U0355,R099,2020-07-18,345.8,true
U0355,R012,2020-09-12,59.09,true
U0355,R050,2021-05-06,476.97,false
U0355,R039,2021-05-24,460.29,false
U0355,R054,2019-01-02,793.27,true
U0355,R010,2020-06-27,595.43,true
U0355,R057,2021-08-17,736.35,true
U0355,R173,2021-10-07,135.68,false
U0355,R088,2022-06-17,595.94,false
U0355,R121,2024-05-11,767.39,false
U0356,R171,2020-10-30,445.03,false
U0356,R153,2023-05-13,722.44,true
U0356,R006,2021-06-07,412.55,false
U0356,R131,2020-09-07,424.16,false
U0356,R014,2024-05-03,493.77,false
U0356,R028,2023-08-15,160.98,true
U0356,R057,2023-12-09,767.13,false
U0356,R040,2024-03-11,123.95,false
U0356,R106,2023-03-01,349.89,false
U0356,R077,2019-06-16,231.87,false
U0356,R170,2019-05-16,631.22,true
U0357,R104,2023-07-28,374.13,false
U0357,R122,2019-03-04,300.34,false
U0357,R031,2020-09-22,226.76,false
U0357,R102,2022-04-20,210.52,false
U0357,R061,2020-08-09,232.43,true
U0357,R087,2019-11-23,498.49,false
U0357,R022,2019-07-26,111.57,true
U0358,R139,2021-05-27,419.49,true
U0358,R179,2022-08-20,163.92,true
U0358,R001,2021-08-23,183.18,true
U0359,R094,2022-10-22,564.25,false
U0359,R171,2022-03-17,115.64,true
U0359,R080,2020-11-07,124.98,true
U0359,R011,2022-06-12,50.16,true
U0359,R044,2024-01-12,343.15,false
U0360,R069,2022-04-30,268.57,true
U0360,R157,2020-08-05,153.96,false
U0361,R067,2019-11-19,532.6,true
U0361,R128,2022-05-27,217.84,false
U0361,R009,2021-03-16,689.12,true
U0361,R178,2021-08-26,657.7,false
U0361,R131,2020-09-19,270.24,false
U0361,R108,2023-07-11,747.87,false
U0361,R171,2020-10-30,207.91,false
U0361,R039,2022-12-11,166.41,true
U0361,R016,2022-04-18,706.36,true
U0361,R028,2021-07-08,144.58,true
U0362,R198,2020-11-12,565.79,true
U0362,R184,2021-09-13,376.5,true
U0362,R165,2022-09-30,756.93,false
U0362,R182,2020-03-05,721.69,true
U0362,R094,2019-11-17,343.1,false
U0363,R013,2019-03-06,680.84,false
U0363,R100,2020-01-18,659.39,false
U0364,R102,2023-05-25,581.86,false
U0364,R116,2019-09-30,661.84,false
U0364,R169,2020-10-06,768.55,true
U0364,R002,2023-11-16,637.41,false
U0364,R107,2019-07-10,415.17,false
U0364,R038,2019-03-28,713.16,true
U0364,R132,2022-05-21,421.52,false
U0364,R052,2023-01-16,185.38,true
U0364,R198,2019-01-19,523.65,false
U0364,R158,2021-02-02,302.88,true
U0364,R124,2023-04-30,668.24,true
U0365,R038,2020-11-11,560.27,false
U0365,R136,2021-03-11,717.19,true
U0365,R112,2023-04-26,762.36,true
U0365,R117,2024-05-28,589.33,false
U0366,R194,2021-07-23,83.39,false
U0366,R005,2021-04-14,491.99,true
U0366,R122,2023-08-26,708.68,false
U0366,R156,2022-03-17,223.21,false
U0366,R152,2020-04-01,386.95,false
U0366,R167,2023-10-12,79.03,true
U0366,R172,2024-01-27,484.67,false
U0366,R068,2019-01-09,448.06,true
U0366,R057,2024-05-03,666.13,true
U0367,R001,2021-05-30,85.82,true
U0367,R071,2022-01-01,660.82,false
U0367,R005,2021-10-24,701.41,false
U0367,R197,2022-05-14,547.49,false
U0367,R149,2020-03-13,450.57,false
U0367,R200,2019-08-26,691.43,false
U0367,R144,2023-01-26,296.44,true
U0368,R176,2021-05-29,109.76,true
U0369,R006,2019-07-23,147.41,false
U0369,R044,2022-09-08,269.24,false
U0369,R107,2019-11-28,729.47,true
U0369,R187,2019-12-02,321.07,false
U0369,R080,2022-01-15,568.67,true
U0369,R020,2019-11-15,704.92,true
U0369,R062,2019-05-16,634.0,false
U0369,R046,2019-08-21,623.68,false
U0370,R129,2023-04-18,676.39,false
U0370,R131,2019-09-08,410.93,false
U0371,R092,2023-06-04,119.02,true
U0371,R100,2023-07-10,191.98,false
U0372,R005,2024-02-09,735.41,true
U0372,R017,2019-11-29,159.36,true
U0372,R134,2023-07-28,567.15,true
U0372,R123,2024-03-08,617.99,false
U0372,R008,2020-11-27,690.13,false
U0372,R027,2023-07-12,434.31,false
U0372,R055,2019-12-10,192.61,false
U0372,R199,2022-04-15,610.8,true
U0372,R191,2020-04-09,675.88,false
U0372,R143,2023-04-28,393.39,false
U0372,R165,2021-01-25,199.33,true
U0372,R010,2021-07-16,191.06,false
U0373,R171,2024-03-27,329.4,false
U0374,R192,2023-09-12,55.58,false
U0374,R119,2019-06-24,150.56,true
U0374,R153,2021-12-02,471.06,true
U0374,R152,2019-10-06,405.07,false
U0374,R031,2022-07-03,658.12,false
U0374,R063,2020-10-01,452.81,false
U0374,R076,2019-03-21,693.99,true
U0375,R171,2024-05-28,798.8,false
U0375,R098,2019-11-10,260.5,false
U0375,R020,2021-12-23,322.84,false
U0375,R079,2023-02-21,274.87,true
U0375,R007,2020-08-06,295.82,true
U0376,R135,2022-05-19,499.66,true
U0376,R093,2019-08-21,121.37,false
U0376,R197,2020-11-14,288.73,true
U0377,R148,2020-03-10,486.67,true
U0377,R060,2019-04-11,257.39,true
U0377,R183,2022-01-29,751.41,false
U0378,R169,2020-09-01,125.33,false
U0378,R193,2024-03-21,80.55,false
U0378,R024,2022-09-09,299.95,true
U0378,R036,2019-05-21,120.74,true
U0378,R028,2023-12-31,407.73,false
U0378,R093,2021-04-11,456.47,false
U0378,R041,2022-04-25,754.74,true
U0378,R021,2020-11-15,176.28,true
U0378,R162,2023-07-22,62.63,true
U0379,R182,2019-09-17,177.03,true
U0379,R105,2019-01-11,561.06,false
U0379,R148,2023-06-16,597.39,true
U0379,R127,2022-01-26,228.43,false
U0379,R055,2022-06-09,550.16,true
U0379,R136,2020-08-22,308.2,false
U0379,R152,2021-04-22,733.06,false
U0379,R069,2020-05-25,512.29,true
U0379,R181,2021-05-10,241.25,false
U0379,R001,2019-08-23,354.16,true
U0379,R192,2020-06-02,568.47,true
U0379,R165,2022-04-03,139.98,true
U0380,R183,2019-03-24,223.14,true
U0380,R191,2019-04-06,598.44,false
U0380,R035,2024-05-30,213.6,true
U0381,R001,2022-08-27,207.65,true
U0381,R179,2019-01-29,360.02,false
U0381,R053,2021-07-04,158.29,true
U0381,R095,2020-10-27,782.94,false
U0381,R169,2021-11-28,560.24,false
U0381,R170,2020-02-17,693.32,true
U0381,R053,2021-03-08,314.88,true
U0381,R126,2021-09-28,761.86,false
U0381,R013,2020-05-31,52.29,false
U0381,R041,2019-05-06,636.04,true
U0382,R118,2021-12-09,266.8,false
U0382,R029,2023-12-10,265.41,false
U0382,R072,2019-12-29,369.61,true
U0382,R122,2023-05-29,621.98,true
U0382,R151,2021-07-19,310.88,true
U0382,R116,2020-02-16,566.32,false
U0382,R123,2024-05-27,342.95,true
U0382,R123,2020-03-27,378.6,true
U0382,R005,2023-05-19,225.82,false
U0382,R099,2020-03-24,789.87,true
U0382,R029,2020-07-02,590.93,false
U0382,R177,2019-07-22,253.86,false
U0383,R104,2019-02-11,97.23,true
U0383,R062,2024-01-15,262.11,true
U0383,R194,2024-05-15,551.34,true
U0383,R161,2021-10-14,783.09,true
U0383,R039,2024-05-17,64.68,false
U0383,R146,2020-11-29,51.1,true
U0383,R048,2019-08-11,599.46,false
U0383,R065,2022-11-26,653.44,true
U0383,R161,2021-04-03,552.38,false
U0383,R025,2021-02-17,403.89,true
U0383,R063,2020-10-27,84.35,false
U0383,R092,2021-08-23,619.19,false
U0384,R059,2021-06-01,768.13,true
U0384,R177,2019-06-06,127.39,true
U0384,R060,2021-04-21,699.91,true
U0384,R120,2021-04-24,451.24,true
U0384,R027,2022-10-26,792.33,false
U0384,R184,2019-10-05,215.55,true
U0384,R056,2021-01-29,122.64,false
U0384,R003,2024-02-24,490.62,true
U0385,R165,2022-04-20,717.35,true
U0385,R024,2020-11-28,742.68,true
U0385,R024,2023-07-08,237.74,true
U0385,R012,2021-09-01,566.75,true
U0385,R169,2023-04-01,571.9,true
U0386,R056,2023-06-18,358.86,false
U0386,R026,2019-07-01,427.78,true
U0386,R148,2020-07-22,50.07,false
U0386,R092,2023-03-23,389.27,true
U0386,R007,2023-02-22,123.13,true
U0386,R171,2020-07-17,194.41,true
U0386,R060,2023-02-19,83.9,true
U0386,R051,2023-08-22,206.8,true
U0387,R118,2019-05-06,546.25,true
U0387,R159,2019-10-03,73.62,true
U0387,R094,2022-07-08,617.44,false
U0387,R176,2021-06-03,165.45,true
U0387,R041,2021-08-28,333.56,true
U0388,R009,2021-12-27,181.32,false
U0388,R028,2019-06-23,623.31,true
U0388,R019,2019-11-11,361.29,false
U0388,R059,2022-12-03,659.45,false
U0388,R183,2021-12-01,585.29,false
U0388,R116,2019-11-19,671.58,true
U0389,R109,2019-12-19,508.21,false
U0389,R072,2020-10-08,245.17,true
U0389,R188,2023-06-23,628.86,true
U0389,R051,2021-04-11,271.65,false
U0389,R024,2023-11-27,486.05,true
U0389,R014,2020-04-15,602.75,true
U0389,R144,2021-09-08,345.96,true
U0389,R014,2021-11-26,184.84,true
U0390,R062,2024-02-03,88.07,true
U0390,R062,2022-01-08,464.21,false
U0390,R135,2022-01-05,120.15,false
U0391,R141,2019-10-06,671.08,true
U0391,R110,2021-10-01,687.68,true
U0391,R036,2023-07-03,642.52,true
U0391,R133,2019-10-30,518.63,true
U0391,R109,2023-01-16,525.39,true
U0391,R189,2023-04-06,291.38,true
U0392,R071,2023-10-02,303.26,true
U0392,R196,2019-01-24,635.04,true
U0392,R186,2019-03-04,112.73,true
U0392,R194,2023-03-01,655.98,true
U0392,R022,2022-11-09,192.82,true
U0392,R113,2023-05-24,720.72,false
U0392,R015,2023-06-01,523.13,true
U0392,R185,2019-11-03,791.3,false
U0392,R098,2022-10-08,136.37,false
U0392,R193,2020-08-21,245.6,true
U0392,R140,2023-07-23,160.96,false
U0393,R126,2021-12-05,732.69,true
U0393,R039,2019-12-26,668.27,false
U0393,R129,2022-06-27,641.23,false
U0393,R098,2021-08-18,80.29,false
U0393,R120,2019-02-23,83.11,true
U0394,R170,2020-06-19,714.34,false
U0395,R163,2020-11-30,116.52,false
U0395,R136,2019-11-04,353.89,true
U0395,R061,2021-04-25,161.95,false
U0395,R131,2020-04-11,793.0,false
U0395,R170,2019-04-11,324.66,true
U0395,R148,2021-02-07,597.2,true
U0396,R121,2019-04-19,355.05,true
U0396,R106,2022-05-18,692.02,false
U0396,R159,2020-12-28,639.89,true
U0396,R198,2022-07-02,633.96,true
U0396,R033,2019-05-13,95.53,true
U0396,R032,2023-11-08,343.76,true
U0396,R143,2024-02-18,446.97,true
U0396,R067,2022-07-05,599.96,true
U0396,R141,2024-04-26,405.23,true
U0396,R133,2020-02-02,333.57,true
U0396,R136,2022-08-19,98.12,false
U0397,R040,2022-10-10,99.15,false
U0397,R159,2022-10-20,271.36,true
U0397,R134,2022-03-16,533.89,false
U0397,R105,2020-09-01,168.94,true
U0398,R194,2023-01-08,147.88,false
U0398,R055,2019-08-02,282.19,false
U0398,R022,2021-08-04,705.08,false
U0398,R075,2024-04-20,786.66,false
U0398,R041,2020-12-27,759.61,false
U0398,R194,2020-08-18,699.71,true
U0398,R048,2021-04-05,641.49,false
U0399,R140,2022-10-31,190.22,true
U0399,R187,2019-02-17,551.5,false
U0399,R097,2020-09-22,358.39,false
U0399,R075,2021-11-16,481.78,true
U0399,R198,2020-04-07,598.09,false
U0399,R062,2022-02-12,573.05,true
U0400,R085,2023-01-25,779.36,false
U0400,R157,2023-08-31,572.89,false
U0400,R010,2020-08-16,565.12,true
U0400,R075,2020-05-04,203.48,true
U0400,R054,2023-04-16,667.95,true
U0401,R066,2022-04-17,286.31,true
U0401,R102,2023-01-31,216.41,true
U0401,R027,2019-07-04,120.93,false
U0401,R135,2021-08-13,590.94,true
U0401,R140,2019-04-09,504.84,true
U0401,R062,2022-04-30,118.56,true
U0401,R127,2020-03-19,151.03,false
U0401,R058,2019-03-22,711.79,true
U0401,R186,2019-06-07,767.16,false
U0402,R100,2019-07-15,396.28,false
U0402,R200,2022-02-05,590.21,true
U0402,R003,2024-02-10,188.62,true
U0402,R008,2022-04-15,130.06,false
U0402,R029,2022-01-30,145.93,true
U0402,R063,2022-11-10,332.97,false
U0403,R180,2021-10-15,247.92,false
U0403,R153,2019-09-03,770.28,false
U0403,R001,2023-12-12,515.79,true
U0403,R101,2021-01-23,507.31,false
U0403,R035,2023-12-20,93.46,false
U0403,R155,2019-05-26,656.39,false
U0403,R028,2022-01-09,269.18,true
U0403,R102,2021-12-21,408.01,true
U0403,R151,2019-10-13,617.39,false
U0403,R050,2019-12-16,661.21,true
U0403,R056,2022-05-27,501.47,true
U0404,R062,2021-07-13,256.26,false
U0404,R108,2019-06-07,119.17,true
U0405,R191,2023-10-22,598.05,true
U0405,R134,2022-01-02,355.44,true
U0405,R094,2022-07-15,65.94,false
U0405,R061,2021-10-05,751.69,false
U0405,R112,2024-06-01,643.05,true
U0405,R133,2022-11-21,121.99,true
U0405,R110,2023-05-18,684.9,true
U0405,R050,2023-11-27,792.69,true
U0405,R093,2021-03-10,348.37,true
U0405,R196,2019-02-25,339.71,false
U0405,R019,2020-10-18,755.23,true
U0405,R026,2024-05-05,181.63,true
U0406,R088,2020-12-29,89.04,false
U0406,R131,2022-01-31,187.55,true
U0406,R125,2022-07-06,685.57,false
U0406,R196,2022-02-23,533.11,true
U0406,R160,2020-03-07,787.94,false
U0407,R192,2024-05-26,80.26,true
U0407,R078,2024-01-10,465.9,false
U0407,R200,2020-02-02,306.96,true
U0407,R123,2023-11-03,550.33,true
U0407,R105,2019-04-05,208.97,false
U0408,R186,2019-09-12,90.05,false
U0408,R116,2022-11-16,570.48,true
U0408,R130,2021-01-24,794.89,true
U0408,R075,2020-08-08,480.57,true
U0408,R183,2021-07-16,793.92,true
U0408,R104,2023-03-29,498.39,false
U0408,R197,2022-07-02,479.54,false
U0408,R200,2022-09-07,272.31,false
U0408,R023,2023-12-26,441.66,true
U0408,R138,2023-05-24,324.64,false
U0409,R146,2020-05-23,160.2,true
U0409,R076,2019-02-13,629.22,false
U0409,R146,2022-06-21,644.22,true
U0409,R045,2023-12-29,192.78,true
U0409,R200,2023-07-11,664.52,false
U0409,R200,2019-10-17,632.2,false
U0409,R104,2022-02-28,469.89,true
U0409,R105,2022-06-28,574.76,false
U0409,R040,2021-03-26,530.18,false
U0409,R196,2021-05-05,779.26,true
U0409,R165,2021-06-24,180.44,true
U0410,R144,2024-04-15,796.02,true
U0410,R134,2022-05-27,215.3,false
U0410,R167,2020-05-14,723.89,true
U0410,R169,2024-01-12,470.86,true
U0410,R073,2023-08-23,52.3,false
U0411,R170,2019-08-30,786.2,false
U0411,R088,2019-03-03,461.94,true
U0411,R104,2022-04-24,622.33,true
U0411,R112,2022-09-15,249.53,false
U0411,R147,2021-02-13,308.54,true
U0411,R056,2019-01-31,471.35,false
U0411,R026,2022-10-08,672.96,true
U0412,R136,2020-10-04,478.63,true
U0412,R065,2023-09-24,194.03,false
U0412,R103,2022-01-13,161.71,false
U0412,R131,2020-07-10,519.53,true
U0413,R043,2021-09-06,614.25,true
U0414,R171,2023-10-12,435.42,false
U0415,R017,2019-04-23,137.59,false
U0415,R129,2020-02-18,106.29,true
U0415,R157,2020-11-16,667.67,true
U0415,R013,2024-04-20,99.67,true
U0415,R157,2022-08-20,259.44,false
U0415,R162,2022-05-27,104.87,false
U0415,R014,2021-07-17,355.84,true
U0416,R134,2020-02-06,703.88,false
U0416,R165,2021-04-22,520.23,true
U0416,R187,2021-01-24,215.38,false
U0416,R070,2019-02-04,721.79,false
U0416,R114,2022-05-11,261.13,true
U0416,R015,2023-01-02,757.2,true
U0416,R186,2021-04-05,622.22,false
U0416,R172,2019-09-24,497.23,false
U0416,R005,2022-02-11,649.0,false
U0416,R186,2022-07-04,669.5,false
U0416,R013,2019-11-26,474.07,true
U0417,R006,2021-03-24,752.43,false
U0417,R018,2020-02-04,198.83,false
U0417,R060,2019-07-02,752.93,false
U0417,R092,2023-01-04,747.96,true
U0417,R089,2024-02-19,770.76,true
U0418,R140,2024-03-13,109.36,true
U0418,R053,2023-10-06,797.08,true
U0418,R174,2019-07-28,108.95,true
U0418,R001,2021-02-16,134.47,false
U0418,R061,2023-08-17,434.97,false
U0418,R034,2021-08-15,421.81,false
U0418,R097,2019-09-06,192.79,false
U0418,R020,2023-12-31,550.91,false
U0419,R068,2022-04-28,86.89,true
U0419,R149,2020-10-23,85.84,false
U0419,R076,2021-11-11,82.25,true
U0419,R111,2020-07-18,263.57,true
U0419,R061,2021-07-14,203.67,false
U0420,R102,2021-08-21,450.64,true
U0420,R119,2023-02-26,643.2,true
U0421,R020,2019-01-29,675.47,true
U0421,R126,2024-01-06,665.48,true
U0421,R027,2022-07-10,195.04,false
U0422,R147,2022-01-23,305.1,false
U0422,R188,2022-11-07,504.87,true
U0422,R195,2021-05-22,699.94,true
U0423,R063,2023-12-01,136.24,true
U0423,R140,2022-10-27,796.94,false
U0423,R008,2020-11-24,221.68,false
U0423,R190,2019-02-16,419.62,false
U0423,R104,2022-10-26,745.33,true
U0423,R117,2021-09-06,575.08,false
U0423,R128,2020-04-28,725.23,true
U0423,R004,2021-01-17,623.4,false
U0423,R139,2019-10-22,113.26,true
U0424,R058,2022-07-12,311.98,true
U0424,R023,2021-03-16,559.06,false
U0424,R004,2023-05-11,301.29,false
U0425,R176,2020-06-26,353.7,true
U0425,R188,2019-05-30,442.13,true
U0426,R147,2019-10-12,295.54,false
U0426,R117,2023-03-27,495.63,true
U0427,R152,2021-12-30,629.43,false
U0427,R061,2021-05-30,517.58,false
U0427,R140,2023-11-13,62.12,true
U0427,R033,2024-01-02,738.94,false
U0427,R009,2024-05-02,503.87,true
U0427,R170,2023-09-20,456.71,false
U0427,R130,2020-08-20,536.28,false
U0427,R156,2020-11-22,684.6,true
U0427,R166,2019-06-22,262.67,false
U0428,R140,2021-11-05,393.41,true
U0428,R178,2022-09-03,381.05,false
U0428,R046,2020-04-26,721.4,false
U0428,R115,2021-03-10,408.2,true
U0428,R007,2024-03-27,511.69,false
U0428,R098,2023-05-17,108.49,true
U0428,R185,2022-07-09,547.77,false
U0428,R127,2022-06-04,449.15,false
U0428,R139,2019-11-04,692.77,false
U0428,R130,2021-10-15,588.9,true
U0428,R034,2020-10-17,437.09,true
U0429,R192,2019-03-20,642.9,false
U0429,R175,2021-12-09,50.49,true
U0429,R175,2022-07-04,644.3,false
U0429,R014,2022-11-25,252.0,true
U0429,R170,2024-01-07,700.84,false
U0429,R098,2023-01-30,514.65,false
U0429,R146,2019-03-20,72.98,true
U0429,R043,2020-07-26,724.83,true
U0430,R088,2023-10-12,330.9,false
U0430,R047,2024-03-28,442.69,false
U0430,R152,2021-03-18,197.08,false
U0430,R157,2020-08-25,189.27,true
U0430,R163,2024-05-02,149.82,false
U0430,R101,2023-08-28,699.78,true
U0430,R140,2024-05-21,726.14,true
U0430,R088,2021-04-09,173.32,true
U0430,R176,2022-10-25,737.0,true
U0430,R137,2023-04-09,303.42,false
U0430,R046,2024-02-15,758.77,false
U0430,R043,2022-03-24,178.89,true
U0431,R057,2020-12-04,447.31,false
U0431,R027,2020-04-02,695.34,true
U0431,R144,2022-12-26,343.41,false
U0431,R007,2024-05-02,534.37,false
U0431,R099,2024-04-28,687.59,false
U0431,R005,2022-06-03,290.33,false
U0431,R198,2022-10-24,265.48,false
U0431,R058,2019-01-16,195.62,true
U0431,R173,2024-01-05,434.23,true
U0431,R029,2024-02-15,410.91,false
U0431,R043,2019-04-07,199.36,false
U0431,R149,2020-04-28,251.85,true
U0432,R094,2020-03-06,345.9,true
U0432,R084,2020-08-24,390.26,false
U0433,R052,2019-08-08,212.45,true
U0433,R094,2022-06-22,714.57,false
U0433,R122,2023-01-30,684.41,true
U0433,R061,2023-06-24,369.69,false
U0433,R012,2019-02-02,769.85,false
U0433,R039,2022-11-28,698.19,true
U0434,R198,2023-06-11,115.35,false
U0434,R046,2021-07-24,337.2,true
U0434,R179,2022-04-26,442.79,true
U0434,R155,2023-02-09,676.18,false
U0434,R002,2020-07-10,320.74,true
U0435,R135,2022-02-16,692.34,false
U0435,R103,2019-11-30,717.64,false
U0435,R143,2023-07-16,734.67,false
U0435,R107,2019-04-30,766.66,false
U0435,R194,2021-07-10,454.19,false
U0435,R077,2023-11-02,175.69,false
U0435,R181,2020-11-22,432.66,false
U0435,R139,2022-07-18,304.65,false
U0435,R094,2023-06-20,700.1,false
U0436,R129,2019-09-21,278.41,true
